poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,dem,rep,ind
56273,399,Rasmussen (Pulse Opinion Research),"","",Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,B,IVR/Online,,10/7/18,10/11/18,,"",,90423,2500,lv,,lv,,10/17/18 09:13,"",http://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_oct17,538,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,45.0,44.0,
56261,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,10/5/18,10/11/18,,"",,90376,2074,lv,,lv,TRUE,10/17/18 00:05,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,50.4,39.0,4.4
56261,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,10/5/18,10/11/18,,"",,90383,3629,a,,a,TRUE,10/17/18 00:05,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,40.6,30.7,4.4
56261,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,10/5/18,10/11/18,,"",,90389,3016,rv,,rv,TRUE,10/17/18 00:06,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,46.4,36.1,4.6
56262,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,10/4/18,10/10/18,,"",,90377,2076,lv,,lv,TRUE,10/17/18 00:05,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,50.0,39.4,4.0
56262,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,10/4/18,10/10/18,,"",,90384,3646,a,,a,TRUE,10/17/18 00:05,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,40.1,31.2,4.4
56262,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,10/4/18,10/10/18,,"",,90390,3031,rv,,rv,TRUE,10/17/18 00:06,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,45.8,36.4,4.6
56140,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,10/7/18,10/9/18,,"",,90110,1156,rv,,rv,,10/10/18 14:24,"",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/cmlqh7mlw7/econTabReport.pdf,538,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,47.0,41.0,
56234,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,10/3/18,10/9/18,,"",,90320,1925,lv,,lv,TRUE,10/16/18 12:03,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,50.3,37.4,4.7
56234,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,10/3/18,10/9/18,,"",,90321,3542,a,,a,TRUE,10/16/18 12:03,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,38.7,28.1,5.1
56234,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,10/3/18,10/9/18,,"",,90322,2867,rv,,rv,TRUE,10/16/18 12:03,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,45.5,33.6,5.4
56107,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,10/2/18,10/8/18,,"",,89997,2022,lv,,lv,TRUE,10/9/18 16:24,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,50.2,37.6,4.6
56107,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,10/2/18,10/8/18,,"",,90004,3720,a,,a,TRUE,10/9/18 16:24,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,38.6,28.0,5.1
56107,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,10/2/18,10/8/18,,"",,90011,3014,rv,,rv,TRUE,10/9/18 16:24,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,45.6,33.5,5.3
56127,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,10/7/18,10/7/18,,"",,90087,2189,rv,,rv,,10/10/18 10:35,"",https://www.politico.com/f/?id=00000166-5a76-dc50-affe-5ef639c30001,538,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,48.0,38.0,
56141,1416,HarrisX,960,The Hill,HarrisX,133,Harris Insights & Analytics,B+,Online,,10/6/18,10/7/18,,"",,90111,1000,rv,,rv,,10/10/18 14:24,"",https://thehill.com/hilltv/what-americas-thinking/410784-dems-hold-6-point-lead-on-generic-ballot,538,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,43.0,37.0,
56087,1361,SSRS,143,CNN,SSRS,297,SSRS,C,Live Phone,,10/4/18,10/7/18,,"",,89975,920,rv,,rv,,10/9/18 12:42,"",http://cdn.cnn.com/cnn/2018/images/10/09/rel9b.-.2018.midterms.pdf,538,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,51.0,42.0,
56087,1361,SSRS,143,CNN,SSRS,297,SSRS,C,Live Phone,,10/4/18,10/7/18,,"",,89976,739,lv,,lv,,10/9/18 12:42,"",http://cdn.cnn.com/cnn/2018/images/10/09/rel9b.-.2018.midterms.pdf,538,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,54.0,41.0,
56222,1292,Hart Research Associates/Public Opinion Strategies,576,CNBC,Hart Research Associates/Public Opinion Strategies,221,NBC News/The Wall Street Journal,B+,,,10/4/18,10/7/18,,"",,90298,800,rv,,rv,,10/15/18 20:54,"",https://www.cnbc.com/2018/10/15/mixed-signals-for-democrat-blue-wave-in-november-cnbc-survey-says.html,538,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,42.0,36.0,
56108,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,10/1/18,10/7/18,,"",,89998,2032,lv,,lv,TRUE,10/9/18 16:24,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,50.9,37.6,4.3
56108,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,10/1/18,10/7/18,,"",,90005,3732,a,,a,TRUE,10/9/18 16:24,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,38.8,28.2,5.0
56108,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,10/1/18,10/7/18,,"",,90012,3030,rv,,rv,TRUE,10/9/18 16:24,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,46.0,33.4,5.3
57348,1193,SurveyMonkey,134,New York Times,SurveyMonkey,324,SurveyMonkey,C,Online,,10/1/18,10/7/18,,"",,92743,9532,a,,a,,1/18/19 16:44,"",https://drive.google.com/file/d/16ljJ6-N7Cnq2FuiR5JTmwEzXxd0M774g/view,538,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,43.0,42.0,
56210,370,Pew,"","",Pew Research Center,253,Pew Research Center,B/C,Online,,9/24/18,10/7/18,,"",,90276,8904,rv,,rv,,10/15/18 12:36,"",http://www.people-press.org/wp-content/uploads/sites/4/2018/10/Midterm-topline-for-release.pdf,538,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,47.0,38.0,
56109,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,9/30/18,10/6/18,,"",,89999,1993,lv,,lv,TRUE,10/9/18 16:24,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,51.1,37.2,4.0
56109,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,9/30/18,10/6/18,,"",,90006,3629,a,,a,TRUE,10/9/18 16:24,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,38.7,27.6,4.6
56109,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,9/30/18,10/6/18,,"",,90013,2944,rv,,rv,TRUE,10/9/18 16:24,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,46.2,32.9,4.9
56110,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,9/29/18,10/5/18,,"",,90000,1956,lv,,lv,TRUE,10/9/18 16:24,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,50.7,37.1,3.9
56110,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,9/29/18,10/5/18,,"",,90007,3544,a,,a,TRUE,10/9/18 16:24,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,38.7,27.8,4.3
56110,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,9/29/18,10/5/18,,"",,90014,2860,rv,,rv,TRUE,10/9/18 16:24,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,45.7,32.7,4.8
56070,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B+,Online,,9/28/18,10/5/18,,"",,89924,6805,rv,,rv,TRUE,10/6/18 12:39,"",https://scottrasmussen.com/crosstabs-september-28-october-5-2018-3/,538,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,43.0,36.0,
56070,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B+,Online,,9/28/18,10/5/18,,"",,89925,5076,lv,,lv,TRUE,10/6/18 12:39,Likely voter combo,https://scottrasmussen.com/crosstabs-september-28-october-5-2018-3/,538,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,48.0,40.0,
56070,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B+,Online,,9/28/18,10/5/18,,"",,89926,4022,lv,,lv,TRUE,10/6/18 12:39,Definite voters,https://scottrasmussen.com/crosstabs-september-28-october-5-2018-3/,538,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,49.0,41.0,
56047,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online,,10/1/18,10/4/18,,"",,89890,1000,rv,,rv,,10/5/18 09:08,"",https://www.emerson.edu/news-events/emerson-college-today/emerson-e-poll-trump-approval-improves-populace-issues-are-popular-voters-0,538,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,50.2,41.8,
56128,399,Rasmussen (Pulse Opinion Research),"","",Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,B,IVR/Online,,9/30/18,10/4/18,,"",,90086,2500,lv,,lv,,10/10/18 10:35,"",http://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot,538,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,45.0,45.0,
56111,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,9/28/18,10/4/18,,"",,90001,1832,lv,,lv,TRUE,10/9/18 16:24,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,51.1,36.4,3.8
56111,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,9/28/18,10/4/18,,"",,90008,3386,a,,a,TRUE,10/9/18 16:24,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,38.7,27.9,4.1
56111,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,9/28/18,10/4/18,,"",,90015,2715,rv,,rv,TRUE,10/9/18 16:24,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,45.4,32.5,4.7
56038,770,TIPP,375,Investor's Business Daily,TIPP Insights,144,IBD/TIPP,A+,Live Phone,,9/27/18,10/3/18,,"",,89874,846,rv,,rv,,10/4/18 15:52,"",https://www.investors.com/politics/trump-approval-rating-ibd-tip-poll/,538,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,45.0,43.0,
56112,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,9/27/18,10/3/18,,"",,90002,1845,lv,,lv,TRUE,10/9/18 16:24,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,51.2,36.4,3.9
56112,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,9/27/18,10/3/18,,"",,90009,3394,a,,a,TRUE,10/9/18 16:24,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,38.4,28.3,3.9
56112,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,9/27/18,10/3/18,,"",,90016,2731,rv,,rv,TRUE,10/9/18 16:24,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,44.9,33.2,4.6
56015,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,9/30/18,10/2/18,,"",,89822,1223,rv,,rv,,10/3/18 15:53,"",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/sodq3s3gan/econTabReport.pdf,538,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,45.0,40.0,
66580,552,Winston,1312,Winning the Issues,The Winston Group,385,The Winston Group,A/B,Online,,9/30/18,10/2/18,,"",,124114,1000,rv,,rv,,5/29/20 13:11,"",https://www.winningtheissues.org/wp-content/uploads/2018/11/WTI-Sept-2018-Survey.pdf,538,false,REP,8273,2018,U.S. House,,Generic,11/6/18,general,false,47.0,44.0,
56092,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,9/26/18,10/2/18,,"",,90003,1840,lv,,lv,TRUE,10/9/18 16:24,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,50.5,37.7,3.8
56092,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,9/26/18,10/2/18,,"",,90010,3316,a,,a,TRUE,10/9/18 16:24,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,39.0,30.1,3.7
56092,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,9/26/18,10/2/18,,"",,90017,2707,rv,,rv,TRUE,10/9/18 16:24,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,44.7,34.6,4.3
56290,800,Kaiser Family Foundation,"","",Kaiser Family Foundation,419,Kaiser Family Foundation,,Live Phone,,9/19/18,10/2/18,,"",,90480,949,rv,,rv,,10/18/18 11:32,A bit confused on what the date ranges here should be. Xtab says 10/18 but subtitle to every page ranges from september to october. -Dustin,http://files.kff.org/attachment/Topline-KFF-Election-Tracking-Poll-Health-Care-in-the-2018-Midterms,538,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,50.0,38.0,
56014,1205,Marist,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,Live Phone,,10/1/18,10/1/18,,"",,89819,996,rv,,rv,,10/3/18 15:28,"",http://maristpoll.marist.edu/wp-content/uploads/2018/10/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1810021305.pdf#page=3,538,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,48.0,42.0,
55991,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,9/25/18,10/1/18,,"",,89731,2144,lv,,lv,TRUE,10/2/18 18:12,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,49.7,38.0,4.1
55991,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,9/25/18,10/1/18,,"",,89738,4057,a,,a,TRUE,10/2/18 18:12,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,38.7,30.7,4.2
55991,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,9/25/18,10/1/18,,"",,89745,3269,rv,,rv,TRUE,10/2/18 18:12,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,44.3,35.3,4.8
56506,916,Public Religion Research Institute,"","",Public Religion Research Institute,428,Public Religion Research Institute,A/B,Live Phone/Online,,9/17/18,10/1/18,,"",,90919,2509,a,,a,,10/29/18 16:20,"",https://www.prri.org/research/partisan-polarization-dominates-trump-era-findings-from-the-2018-american-values-survey/,538,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,57.0,39.0,
55949,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,B+,Online,,9/29/18,9/30/18,,"",,89657,1330,rv,,rv,,10/1/18 10:17,"",https://harvardharrispoll.com,538,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,45.0,37.0,
55967,1447,Civiqs,185,Daily Kos,Civiqs,471,Civiqs,B-,Online,,9/29/18,9/30/18,,"",,89687,2139,a,,a,,10/1/18 21:23,"",https://www.scribd.com/document/389874235/Civiqs-for-Daily-Kos-Supreme-Court-Survey-Sept-2018,538,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,48.0,43.0,
55981,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,A-,Live Phone,,9/27/18,9/30/18,,"",,89714,1111,rv,,rv,,10/2/18 12:11,"",https://poll.qu.edu/poll-release-legacy?releaseid=2575,538,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,49.0,42.0,
55992,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,9/24/18,9/30/18,,"",,89732,2087,lv,,lv,TRUE,10/2/18 18:12,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,49.1,38.4,4.0
55992,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,9/24/18,9/30/18,,"",,89739,4030,a,,a,TRUE,10/2/18 18:12,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,38.5,31.0,4.2
55992,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,9/24/18,9/30/18,,"",,89746,3226,rv,,rv,TRUE,10/2/18 18:12,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,43.8,35.8,4.8
55961,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,9/28/18,9/29/18,,"",,89674,993,rv,,rv,,10/1/18 18:41,"",https://morningconsult.com/wp-content/uploads/2018/10/180978_crosstabs_POLITICO_FINAL.pdf,538,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,43.0,36.0,
55993,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,9/23/18,9/29/18,,"",,89733,1979,lv,,lv,TRUE,10/2/18 18:12,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,48.7,39.2,4.1
55993,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,9/23/18,9/29/18,,"",,89740,3822,a,,a,TRUE,10/2/18 18:12,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,38.2,31.5,4.2
55993,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,9/23/18,9/29/18,,"",,89747,3068,rv,,rv,TRUE,10/2/18 18:12,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,43.5,36.4,4.8
55938,1365,Change Research,"","",Change Research,48,Change Research,B-,,,9/27/18,9/28/18,,"",,89637,741,rv,,rv,,9/30/18 16:06,"",https://www.documentcloud.org/documents/4951943-Change-Research-Post-Kavanaugh-Hearing-Toplines-1.html,538,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,48.0,40.0,
55935,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B+,Online,,9/23/18,9/28/18,,"",,89632,5021,rv,,rv,TRUE,9/29/18 17:40,"",https://scottrasmussen.com/crosstabs-september-23-28-2018-2/,538,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,42.0,36.0,
55935,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B+,Online,,9/23/18,9/28/18,,"",,89633,3735,lv,,lv,TRUE,9/29/18 17:40,Likely voter combo,https://scottrasmussen.com/crosstabs-september-23-28-2018-2/,538,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,47.0,40.0,
55935,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B+,Online,,9/23/18,9/28/18,,"",,89662,2941,lv,,lv,TRUE,10/1/18 17:12,Definite voters,https://scottrasmussen.com/crosstabs-september-23-28-2018-2/,538,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,49.0,40.0,
55994,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,9/22/18,9/28/18,,"",,89734,1603,lv,,lv,TRUE,10/2/18 18:12,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,47.9,39.9,4.0
55994,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,9/22/18,9/28/18,,"",,89741,3241,a,,a,TRUE,10/2/18 18:12,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,37.2,31.9,4.3
55994,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,9/22/18,9/28/18,,"",,89748,2585,rv,,rv,TRUE,10/2/18 18:12,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,42.7,36.9,4.8
55959,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,B+,Online,,9/26/18,9/27/18,,"",,89671,1228,rv,,rv,,10/1/18 17:27,"",https://thehill.com/homenews/campaign/409337-dems-lead-by-9-points-in-house-generic-ballot-poll,538,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,45.0,36.0,
56005,399,Rasmussen (Pulse Opinion Research),"","",Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,B,IVR/Online,,9/23/18,9/27/18,,"",,89803,2500,lv,,lv,,10/3/18 09:03,"",http://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot,538,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,47.0,42.0,
55995,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,9/21/18,9/27/18,,"",,89735,1420,lv,,lv,TRUE,10/2/18 18:12,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,47.3,40.6,4.1
55995,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,9/21/18,9/27/18,,"",,89742,2963,a,,a,TRUE,10/2/18 18:12,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,36.4,32.0,4.4
55995,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,9/21/18,9/27/18,,"",,89749,2347,rv,,rv,TRUE,10/2/18 18:12,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,42.0,37.3,4.8
55996,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,9/20/18,9/26/18,,"",,89736,1390,lv,,lv,TRUE,10/2/18 18:12,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,47.5,40.6,4.2
55996,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,9/20/18,9/26/18,,"",,89743,2938,a,,a,TRUE,10/2/18 18:12,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,36.4,31.4,4.3
55996,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,9/20/18,9/26/18,,"",,89750,2320,rv,,rv,TRUE,10/2/18 18:12,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,42.1,36.8,4.7
55881,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,9/23/18,9/25/18,,"",,89539,1234,rv,,rv,,9/26/18 09:39,"",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/m6ng12ro4y/econTabReport.pdf,538,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,46.0,38.0,
55971,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,9/19/18,9/25/18,,"",,89737,1424,lv,,lv,TRUE,10/2/18 18:12,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,47.9,41.3,3.4
