"poll_id","pollster_id","pollster","sponsor_ids","sponsors","display_name","pollster_rating_id","pollster_rating_name","fte_grade","methodology","state","start_date","end_date","sponsor_candidate_id","sponsor_candidate","sponsor_candidate_party","question_id","sample_size","population","subpopulation","population_full","tracking","created_at","notes","url","source","internal","partisan","race_id","cycle","office_type","seat_number","seat_name","election_date","stage","nationwide_batch","ranked_choice_reallocated","party","answer","candidate_id","candidate_name","pct","cd_fips","st_fips","st_cd_fips"
79434,1365,"Change Research",NA,NA,"Change Research",48,"Change Research","B-","Online","Iowa","6/30/22","7/4/22",29620,"Christina Bohannan","DEM",158314,375,"lv",NA,"lv",NA,"7/22/22 10:31","same sample as poll 79324","https://www.thegazette.com/campaigns-elections/campaign-almanac-polls-say-3-iowa-congressional-races-are-close/",NA,TRUE,"DEM",9150,2022,"U.S. House",1,"District 1","11/8/22","general",FALSE,FALSE,"REP","Miller-Meeks",29030,"Mariannette Miller-Meeks",39,"01","19","1901"
79309,383,"PPP",NA,NA,"Public Policy Polling",263,"Public Policy Polling","A-","IVR/Text","New York","6/29/22","6/30/22",30430,"Pat Ryan","DEM",157713,581,"lv",NA,"lv",NA,"7/6/22 11:32",NA,"https://drive.google.com/file/d/1SR1UC8O2khXmt2iFeEWNFpzeMWWeRxxj/view",NA,TRUE,"DEM",9503,2022,"U.S. House",19,"District 19","8/23/22","general",FALSE,FALSE,"DEM","Ryan",30430,"Pat Ryan",40,"19","36","3619"
79309,383,"PPP",NA,NA,"Public Policy Polling",263,"Public Policy Polling","A-","IVR/Text","New York","6/29/22","6/30/22",30430,"Pat Ryan","DEM",157713,581,"lv",NA,"lv",NA,"7/6/22 11:32",NA,"https://drive.google.com/file/d/1SR1UC8O2khXmt2iFeEWNFpzeMWWeRxxj/view",NA,TRUE,"DEM",9503,2022,"U.S. House",19,"District 19","8/23/22","general",FALSE,FALSE,"REP","Molinaro",30429,"Marcus Molinaro",43,"19","36","3619"
79407,379,"POS",452,"NRCC","Public Opinion Strategies",260,"Public Opinion Strategies","A-","Live Phone","Connecticut","6/29/22","6/30/22",29478,"George Logan","REP",158151,400,"lv",NA,"lv",NA,"7/20/22 12:22",NA,"https://projects.fivethirtyeight.com/polls/20220720_CT05loganinternal.pdf",NA,TRUE,"REP",9076,2022,"U.S. House",5,"District 5","11/8/22","general",FALSE,FALSE,"DEM","Hayes",28991,"Jahana Hayes",46,"05","09","0905"
79407,379,"POS",452,"NRCC","Public Opinion Strategies",260,"Public Opinion Strategies","A-","Live Phone","Connecticut","6/29/22","6/30/22",29478,"George Logan","REP",158151,400,"lv",NA,"lv",NA,"7/20/22 12:22",NA,"https://projects.fivethirtyeight.com/polls/20220720_CT05loganinternal.pdf",NA,TRUE,"REP",9076,2022,"U.S. House",5,"District 5","11/8/22","general",FALSE,FALSE,"REP","Logan",29478,"George Logan",41,"05","09","0905"
79308,1723,"ISNE",1810,"Knight Takes Rook","Info Strategy Northeast",707,"ISNE",NA,"IVR/Text","Ohio","6/28/22","6/30/22",NA,NA,NA,157712,1254,"lv",NA,"lv",NA,"7/6/22 11:31",NA,"https://ktr.agency/news-blog/close-race-oh-9",NA,FALSE,"REP,",9303,2022,"U.S. House",9,"District 9","11/8/22","general",FALSE,FALSE,"DEM","Kaptur",29191,"Marcy Kaptur",47,"09","39","3909"
79308,1723,"ISNE",1810,"Knight Takes Rook","Info Strategy Northeast",707,"ISNE",NA,"IVR/Text","Ohio","6/28/22","6/30/22",NA,NA,NA,157712,1254,"lv",NA,"lv",NA,"7/6/22 11:31",NA,"https://ktr.agency/news-blog/close-race-oh-9",NA,FALSE,"REP,",9303,2022,"U.S. House",9,"District 9","11/8/22","general",FALSE,FALSE,"REP","Majewski",30121,"J.R. Majewski",41.8,"09","39","3909"
79343,907,"GBAO",NA,NA,"GBAO",109,"GBAO","B/C",NA,"Nebraska","6/27/22","6/30/22",29588,"Tony Vargas","DEM",157804,500,"lv",NA,"lv",NA,"7/11/22 12:15",NA,"https://twitter.com/ercovey/status/1546481932590108672",NA,TRUE,"DEM",9231,2022,"U.S. House",2,"District 2","11/8/22","general",FALSE,FALSE,"DEM","Vargas",29588,"Tony Vargas",48,"02","31","3102"
79343,907,"GBAO",NA,NA,"GBAO",109,"GBAO","B/C",NA,"Nebraska","6/27/22","6/30/22",29588,"Tony Vargas","DEM",157804,500,"lv",NA,"lv",NA,"7/11/22 12:15",NA,"https://twitter.com/ercovey/status/1546481932590108672",NA,TRUE,"DEM",9231,2022,"U.S. House",2,"District 2","11/8/22","general",FALSE,FALSE,"REP","Bacon",29141,"Don Bacon",47,"02","31","3102"
79341,1450,"1892 Polling",452,"NRCC","1892 Polling",461,"1892 Polling","B/C","Live Phone","New York","6/23/22","6/26/22",29169,"Nicole Malliotakis","REP",157790,400,"lv",NA,"lv",NA,"7/11/22 10:40",NA,"https://nypost.com/2022/07/07/nicole-malliotakis-leads-max-rose-by-15-points-in-ny-congress-race/",NA,TRUE,"REP",9264,2022,"U.S. House",11,"District 11","11/8/22","general",FALSE,FALSE,"DEM","Rose",29797,"Max Rose",36,"11","36","3611"
79341,1450,"1892 Polling",452,"NRCC","1892 Polling",461,"1892 Polling","B/C","Live Phone","New York","6/23/22","6/26/22",29169,"Nicole Malliotakis","REP",157790,400,"lv",NA,"lv",NA,"7/11/22 10:40",NA,"https://nypost.com/2022/07/07/nicole-malliotakis-leads-max-rose-by-15-points-in-ny-congress-race/",NA,TRUE,"REP",9264,2022,"U.S. House",11,"District 11","11/8/22","general",FALSE,FALSE,"REP","Malliotakis",29169,"Nicole Malliotakis",51,"11","36","3611"
79244,383,"PPP",NA,NA,"Public Policy Polling",263,"Public Policy Polling","A-",NA,"Pennsylvania","6/24/22","6/25/22",29895,"Ashley Ehasz","DEM",157164,626,"lv",NA,"lv",NA,"6/27/22 9:35",NA,"https://globalstrategygroup.app.box.com/s/c09el5xd7keg1o16igpeaxlrfw5xagxa",NA,TRUE,"DEM",9321,2022,"U.S. House",1,"District 1","11/8/22","general",FALSE,FALSE,"DEM","Ehasz",29895,"Ashley Ehasz",38,"01","42","4201"
79244,383,"PPP",NA,NA,"Public Policy Polling",263,"Public Policy Polling","A-",NA,"Pennsylvania","6/24/22","6/25/22",29895,"Ashley Ehasz","DEM",157164,626,"lv",NA,"lv",NA,"6/27/22 9:35",NA,"https://globalstrategygroup.app.box.com/s/c09el5xd7keg1o16igpeaxlrfw5xagxa",NA,TRUE,"DEM",9321,2022,"U.S. House",1,"District 1","11/8/22","general",FALSE,FALSE,"REP","Fitzpatrick",29205,"Brian Fitzpatrick",45,"01","42","4201"
79672,1347,"Cygnal Political",452,"NRCC","Cygnal",67,"Cygnal","B+",NA,"Pennsylvania","6/23/22","6/25/22",30155,"Jim Bognet","REP",159417,400,"lv",NA,"lv",NA,"8/10/22 20:15",NA,"https://nypost.com/2022/07/26/joe-bidens-popularity-takes-a-hit-in-his-hometown-scranton/",NA,TRUE,"REP",9328,2022,"U.S. House",8,"District 8","11/8/22","general",FALSE,FALSE,"DEM","Cartwright",29213,"Matt Cartwright",45,"08","42","4208"
79672,1347,"Cygnal Political",452,"NRCC","Cygnal",67,"Cygnal","B+",NA,"Pennsylvania","6/23/22","6/25/22",30155,"Jim Bognet","REP",159417,400,"lv",NA,"lv",NA,"8/10/22 20:15",NA,"https://nypost.com/2022/07/26/joe-bidens-popularity-takes-a-hit-in-his-hometown-scranton/",NA,TRUE,"REP",9328,2022,"U.S. House",8,"District 8","11/8/22","general",FALSE,FALSE,"REP","Bognet",30155,"Jim Bognet",46,"08","42","4208"
79251,1722,"Sachs Media",NA,NA,"Sachs Media",706,"Sachs Media",NA,"Online","Florida","6/20/22","6/23/22",NA,NA,NA,157272,400,"lv",NA,"lv",NA,"6/28/22 9:45",NA,"https://sachsmedia.com/cd2-poll-previews-competitive-showdown-between-incumbent-congressmen/",NA,FALSE,NA,9079,2022,"U.S. House",2,"District 2","11/8/22","general",FALSE,FALSE,"DEM","Lawson",28996,"Al Lawson",40,"02","12","1202"
79251,1722,"Sachs Media",NA,NA,"Sachs Media",706,"Sachs Media",NA,"Online","Florida","6/20/22","6/23/22",NA,NA,NA,157272,400,"lv",NA,"lv",NA,"6/28/22 9:45",NA,"https://sachsmedia.com/cd2-poll-previews-competitive-showdown-between-incumbent-congressmen/",NA,FALSE,NA,9079,2022,"U.S. House",2,"District 2","11/8/22","general",FALSE,FALSE,"REP","Dunn",28993,"Neal Dunn",43,"02","12","1202"
79258,468,"Tarrance",452,"NRCC","Tarrance Group",333,"Tarrance Group","B+",NA,"Nevada","6/20/22","6/23/22",30402,"April Becker","REP",157449,400,"lv",NA,"lv",NA,"6/28/22 21:22",NA,"https://www.washingtonexaminer.com/news/campaigns/nevada-house-race-poll-reveals-campaign-challenges-for-democrats-in-november",NA,TRUE,"REP",9235,2022,"U.S. House",3,"District 3","11/8/22","general",FALSE,FALSE,"DEM","Lee",29160,"Susie Lee",44,"03","32","3203"
79258,468,"Tarrance",452,"NRCC","Tarrance Group",333,"Tarrance Group","B+",NA,"Nevada","6/20/22","6/23/22",30402,"April Becker","REP",157449,400,"lv",NA,"lv",NA,"6/28/22 21:22",NA,"https://www.washingtonexaminer.com/news/campaigns/nevada-house-race-poll-reveals-campaign-challenges-for-democrats-in-november",NA,TRUE,"REP",9235,2022,"U.S. House",3,"District 3","11/8/22","general",FALSE,FALSE,"REP","Becker",30402,"April Becker",46,"03","32","3203"
79246,458,"Suffolk",68,"Boston Globe","Suffolk University",323,"Suffolk University","B+","Live Phone","Rhode Island","6/19/22","6/22/22",NA,NA,NA,157166,423,"lv",NA,"lv",NA,"6/27/22 10:37",NA,"https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/6_27_2022_marginals.pdf?la=en&hash=C497BD430D94592B19F97ABDE40692E9952C05ED",NA,FALSE,NA,9340,2022,"U.S. House",2,"District 2","11/8/22","general",FALSE,FALSE,"DEM","Bah",30471,"Omar Bah",33.81,"02","44","4402"
79246,458,"Suffolk",68,"Boston Globe","Suffolk University",323,"Suffolk University","B+","Live Phone","Rhode Island","6/19/22","6/22/22",NA,NA,NA,157166,423,"lv",NA,"lv",NA,"6/27/22 10:37",NA,"https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/6_27_2022_marginals.pdf?la=en&hash=C497BD430D94592B19F97ABDE40692E9952C05ED",NA,FALSE,NA,9340,2022,"U.S. House",2,"District 2","11/8/22","general",FALSE,FALSE,"REP","Fung",30472,"Allan W. Fung",44.21,"02","44","4402"
79246,458,"Suffolk",68,"Boston Globe","Suffolk University",323,"Suffolk University","B+","Live Phone","Rhode Island","6/19/22","6/22/22",NA,NA,NA,157167,423,"lv",NA,"lv",NA,"6/27/22 10:37",NA,"https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/6_27_2022_marginals.pdf?la=en&hash=C497BD430D94592B19F97ABDE40692E9952C05ED",NA,FALSE,NA,9340,2022,"U.S. House",2,"District 2","11/8/22","general",FALSE,FALSE,"DEM","Fox",30473,"Joy Fox",34.04,"02","44","4402"
79246,458,"Suffolk",68,"Boston Globe","Suffolk University",323,"Suffolk University","B+","Live Phone","Rhode Island","6/19/22","6/22/22",NA,NA,NA,157167,423,"lv",NA,"lv",NA,"6/27/22 10:37",NA,"https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/6_27_2022_marginals.pdf?la=en&hash=C497BD430D94592B19F97ABDE40692E9952C05ED",NA,FALSE,NA,9340,2022,"U.S. House",2,"District 2","11/8/22","general",FALSE,FALSE,"REP","Fung",30472,"Allan W. Fung",44.68,"02","44","4402"
79246,458,"Suffolk",68,"Boston Globe","Suffolk University",323,"Suffolk University","B+","Live Phone","Rhode Island","6/19/22","6/22/22",NA,NA,NA,157168,423,"lv",NA,"lv",NA,"6/27/22 10:37",NA,"https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/6_27_2022_marginals.pdf?la=en&hash=C497BD430D94592B19F97ABDE40692E9952C05ED",NA,FALSE,NA,9340,2022,"U.S. House",2,"District 2","11/8/22","general",FALSE,FALSE,"DEM","Magaziner",29915,"Seth M. Magaziner",38.53,"02","44","4402"
79246,458,"Suffolk",68,"Boston Globe","Suffolk University",323,"Suffolk University","B+","Live Phone","Rhode Island","6/19/22","6/22/22",NA,NA,NA,157168,423,"lv",NA,"lv",NA,"6/27/22 10:37",NA,"https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/6_27_2022_marginals.pdf?la=en&hash=C497BD430D94592B19F97ABDE40692E9952C05ED",NA,FALSE,NA,9340,2022,"U.S. House",2,"District 2","11/8/22","general",FALSE,FALSE,"REP","Fung",30472,"Allan W. Fung",44.92,"02","44","4402"
79246,458,"Suffolk",68,"Boston Globe","Suffolk University",323,"Suffolk University","B+","Live Phone","Rhode Island","6/19/22","6/22/22",NA,NA,NA,157169,423,"lv",NA,"lv",NA,"6/27/22 10:38",NA,"https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/6_27_2022_marginals.pdf?la=en&hash=C497BD430D94592B19F97ABDE40692E9952C05ED",NA,FALSE,NA,9340,2022,"U.S. House",2,"District 2","11/8/22","general",FALSE,FALSE,"DEM","Moquin",30474,"Cameron Moquin",32.15,"02","44","4402"
79246,458,"Suffolk",68,"Boston Globe","Suffolk University",323,"Suffolk University","B+","Live Phone","Rhode Island","6/19/22","6/22/22",NA,NA,NA,157169,423,"lv",NA,"lv",NA,"6/27/22 10:38",NA,"https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/6_27_2022_marginals.pdf?la=en&hash=C497BD430D94592B19F97ABDE40692E9952C05ED",NA,FALSE,NA,9340,2022,"U.S. House",2,"District 2","11/8/22","general",FALSE,FALSE,"REP","Fung",30472,"Allan W. Fung",45.86,"02","44","4402"
79246,458,"Suffolk",68,"Boston Globe","Suffolk University",323,"Suffolk University","B+","Live Phone","Rhode Island","6/19/22","6/22/22",NA,NA,NA,157170,423,"lv",NA,"lv",NA,"6/27/22 10:38",NA,"https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/6_27_2022_marginals.pdf?la=en&hash=C497BD430D94592B19F97ABDE40692E9952C05ED",NA,FALSE,NA,9340,2022,"U.S. House",2,"District 2","11/8/22","general",FALSE,FALSE,"DEM","Morgenthau",30475,"Sarah Morgenthau",34.52,"02","44","4402"
79246,458,"Suffolk",68,"Boston Globe","Suffolk University",323,"Suffolk University","B+","Live Phone","Rhode Island","6/19/22","6/22/22",NA,NA,NA,157170,423,"lv",NA,"lv",NA,"6/27/22 10:38",NA,"https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/6_27_2022_marginals.pdf?la=en&hash=C497BD430D94592B19F97ABDE40692E9952C05ED",NA,FALSE,NA,9340,2022,"U.S. House",2,"District 2","11/8/22","general",FALSE,FALSE,"REP","Fung",30472,"Allan W. Fung",43.26,"02","44","4402"
79246,458,"Suffolk",68,"Boston Globe","Suffolk University",323,"Suffolk University","B+","Live Phone","Rhode Island","6/19/22","6/22/22",NA,NA,NA,157171,423,"lv",NA,"lv",NA,"6/27/22 10:39",NA,"https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/6_27_2022_marginals.pdf?la=en&hash=C497BD430D94592B19F97ABDE40692E9952C05ED",NA,FALSE,NA,9340,2022,"U.S. House",2,"District 2","11/8/22","general",FALSE,FALSE,"DEM","Segal",30476,"David Segal",34.52,"02","44","4402"
79246,458,"Suffolk",68,"Boston Globe","Suffolk University",323,"Suffolk University","B+","Live Phone","Rhode Island","6/19/22","6/22/22",NA,NA,NA,157171,423,"lv",NA,"lv",NA,"6/27/22 10:39",NA,"https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/6_27_2022_marginals.pdf?la=en&hash=C497BD430D94592B19F97ABDE40692E9952C05ED",NA,FALSE,NA,9340,2022,"U.S. House",2,"District 2","11/8/22","general",FALSE,FALSE,"REP","Fung",30472,"Allan W. Fung",44.68,"02","44","4402"
79198,1008,"Triton Polling & Research",1799,"Freedom Council USA","Triton Polling & Research",497,"Triton Polling & Research","C/D","IVR","New York","6/16/22","6/20/22",NA,NA,NA,156817,505,"v",NA,"v",NA,"6/21/22 21:00",NA,"https://nypost.com/2022/06/21/marc-molinaro-leads-race-for-antonio-delgados-house-seat/?utm_campaign=SocialFlow&utm_source=NYPMetroTwitter&utm_medium=SocialFlow",NA,FALSE,"REP",9503,2022,"U.S. House",19,"District 19","8/23/22","general",FALSE,FALSE,"DEM","Ryan",30430,"Pat Ryan",38.4,"19","36","3619"
79198,1008,"Triton Polling & Research",1799,"Freedom Council USA","Triton Polling & Research",497,"Triton Polling & Research","C/D","IVR","New York","6/16/22","6/20/22",NA,NA,NA,156817,505,"v",NA,"v",NA,"6/21/22 21:00",NA,"https://nypost.com/2022/06/21/marc-molinaro-leads-race-for-antonio-delgados-house-seat/?utm_campaign=SocialFlow&utm_source=NYPMetroTwitter&utm_medium=SocialFlow",NA,FALSE,"REP",9503,2022,"U.S. House",19,"District 19","8/23/22","general",FALSE,FALSE,"REP","Molinaro",30429,"Marcus Molinaro",51.6,"19","36","3619"
79232,1347,"Cygnal Political",452,"NRCC","Cygnal",67,"Cygnal","B+",NA,"Michigan","6/14/22","6/16/22",29674,"Tom Barrett","REP",157023,400,"lv",NA,"lv",NA,"6/24/22 9:30",NA,"https://www.politico.com/news/2022/06/24/gop-poll-michigan-2022-election-00042106",NA,TRUE,"REP",9201,2022,"U.S. House",7,"District 7","11/8/22","general",FALSE,FALSE,"DEM","Slotkin",29105,"Elissa Slotkin",43.6,"07","26","2607"
79232,1347,"Cygnal Political",452,"NRCC","Cygnal",67,"Cygnal","B+",NA,"Michigan","6/14/22","6/16/22",29674,"Tom Barrett","REP",157023,400,"lv",NA,"lv",NA,"6/24/22 9:30",NA,"https://www.politico.com/news/2022/06/24/gop-poll-michigan-2022-election-00042106",NA,TRUE,"REP",9201,2022,"U.S. House",7,"District 7","11/8/22","general",FALSE,FALSE,"REP","Barrett",29674,"Tom Barrett",46.1,"07","26","2607"
79503,178,"Global Strategy Group",973,"314 Action","Global Strategy Group",118,"Global Strategy Group","B/C",NA,"Colorado","6/9/22","6/13/22",NA,NA,NA,158879,500,"lv",NA,"lv",NA,"7/28/22 12:44",NA,"https://314action.org/wp-content/uploads/2022/06/CO-08-Positive-GE-Benchmark-Final-Weighted-Topline-F06.15.22.pdf",NA,FALSE,"DEM",9448,2022,"U.S. House",8,"District 8","11/8/22","general",FALSE,FALSE,"DEM","Caraveo",29456,"Yadira Caraveo",36,"08","08","0808"
79503,178,"Global Strategy Group",973,"314 Action","Global Strategy Group",118,"Global Strategy Group","B/C",NA,"Colorado","6/9/22","6/13/22",NA,NA,NA,158879,500,"lv",NA,"lv",NA,"7/28/22 12:44",NA,"https://314action.org/wp-content/uploads/2022/06/CO-08-Positive-GE-Benchmark-Final-Weighted-Topline-F06.15.22.pdf",NA,FALSE,"DEM",9448,2022,"U.S. House",8,"District 8","11/8/22","general",FALSE,FALSE,"REP","Kirkmeyer",30512,"Barbara Kirkmeyer",44,"08","08","0808"
79145,998,"RRH/PMI",1795,"Poll Project USA","RRH Elections",274,"RRH Elections","B/C","IVR/Text","Texas","6/8/22","6/11/22",NA,NA,NA,156451,484,"lv",NA,"lv",NA,"6/13/22 20:59",NA,"https://www.dropbox.com/s/5u8kf9ryfiwrb7i/RRH%20Elections%20TX-34%20Poll%20Release.pdf?dl=0",NA,FALSE,NA,9501,2022,"U.S. House",34,"District 34","6/14/22","jungle primary",FALSE,FALSE,"DEM","Sanchez",30106,"Dan Sanchez",34,"34","48","4834"
79145,998,"RRH/PMI",1795,"Poll Project USA","RRH Elections",274,"RRH Elections","B/C","IVR/Text","Texas","6/8/22","6/11/22",NA,NA,NA,156451,484,"lv",NA,"lv",NA,"6/13/22 20:59",NA,"https://www.dropbox.com/s/5u8kf9ryfiwrb7i/RRH%20Elections%20TX-34%20Poll%20Release.pdf?dl=0",NA,FALSE,NA,9501,2022,"U.S. House",34,"District 34","6/14/22","jungle primary",FALSE,FALSE,"REP","Flores",30109,"Mayra Flores",43,"34","48","4834"
79145,998,"RRH/PMI",1795,"Poll Project USA","RRH Elections",274,"RRH Elections","B/C","IVR/Text","Texas","6/8/22","6/11/22",NA,NA,NA,156451,484,"lv",NA,"lv",NA,"6/13/22 20:59",NA,"https://www.dropbox.com/s/5u8kf9ryfiwrb7i/RRH%20Elections%20TX-34%20Poll%20Release.pdf?dl=0",NA,FALSE,NA,9501,2022,"U.S. House",34,"District 34","6/14/22","jungle primary",FALSE,FALSE,"DEM","Coronado",30108,"Rene Coronado",7,"34","48","4834"
79145,998,"RRH/PMI",1795,"Poll Project USA","RRH Elections",274,"RRH Elections","B/C","IVR/Text","Texas","6/8/22","6/11/22",NA,NA,NA,156451,484,"lv",NA,"lv",NA,"6/13/22 20:59",NA,"https://www.dropbox.com/s/5u8kf9ryfiwrb7i/RRH%20Elections%20TX-34%20Poll%20Release.pdf?dl=0",NA,FALSE,NA,9501,2022,"U.S. House",34,"District 34","6/14/22","jungle primary",FALSE,FALSE,"REP","Cantu-Cabrera",30107,"Juana Cantu-Cabrera",3,"34","48","4834"
79212,178,"Global Strategy Group",NA,NA,"Global Strategy Group",118,"Global Strategy Group","B/C","Live Phone","Florida","6/6/22","6/9/22",30414,"Eric Lynn","DEM",156963,500,"rv",NA,"rv",NA,"6/22/22 15:26",NA,"https://floridapolitics.com/archives/533842-internal-poll-shows-democrat-eric-lynn-with-path-to-victory-over-anna-paulina-luna/",NA,TRUE,"DEM",9090,2022,"U.S. House",13,"District 13","11/8/22","general",FALSE,FALSE,"DEM","Lynn",30414,"Eric Lynn",36,"13","12","1213"
79212,178,"Global Strategy Group",NA,NA,"Global Strategy Group",118,"Global Strategy Group","B/C","Live Phone","Florida","6/6/22","6/9/22",30414,"Eric Lynn","DEM",156963,500,"rv",NA,"rv",NA,"6/22/22 15:26",NA,"https://floridapolitics.com/archives/533842-internal-poll-shows-democrat-eric-lynn-with-path-to-victory-over-anna-paulina-luna/",NA,TRUE,"DEM",9090,2022,"U.S. House",13,"District 13","11/8/22","general",FALSE,FALSE,"REP","Paulina Luna",29510,"Anna Paulina Luna",45,"13","12","1213"
79212,178,"Global Strategy Group",NA,NA,"Global Strategy Group",118,"Global Strategy Group","B/C","Live Phone","Florida","6/6/22","6/9/22",30414,"Eric Lynn","DEM",156964,500,"rv",NA,"rv",NA,"6/22/22 15:27",NA,"https://floridapolitics.com/archives/533842-internal-poll-shows-democrat-eric-lynn-with-path-to-victory-over-anna-paulina-luna/",NA,TRUE,"DEM",9090,2022,"U.S. House",13,"District 13","11/8/22","general",FALSE,FALSE,"DEM","Lynn",30414,"Eric Lynn",41,"13","12","1213"
79212,178,"Global Strategy Group",NA,NA,"Global Strategy Group",118,"Global Strategy Group","B/C","Live Phone","Florida","6/6/22","6/9/22",30414,"Eric Lynn","DEM",156964,500,"rv",NA,"rv",NA,"6/22/22 15:27",NA,"https://floridapolitics.com/archives/533842-internal-poll-shows-democrat-eric-lynn-with-path-to-victory-over-anna-paulina-luna/",NA,TRUE,"DEM",9090,2022,"U.S. House",13,"District 13","11/8/22","general",FALSE,FALSE,"REP","Makki",30439,"Amanda Makki",46,"13","12","1213"
79212,178,"Global Strategy Group",NA,NA,"Global Strategy Group",118,"Global Strategy Group","B/C","Live Phone","Florida","6/6/22","6/9/22",30414,"Eric Lynn","DEM",156965,500,"rv",NA,"rv",NA,"6/22/22 15:28",NA,"https://floridapolitics.com/archives/533842-internal-poll-shows-democrat-eric-lynn-with-path-to-victory-over-anna-paulina-luna/",NA,TRUE,"DEM",9090,2022,"U.S. House",13,"District 13","11/8/22","general",FALSE,FALSE,"DEM","Lynn",30414,"Eric Lynn",36,"13","12","1213"
79212,178,"Global Strategy Group",NA,NA,"Global Strategy Group",118,"Global Strategy Group","B/C","Live Phone","Florida","6/6/22","6/9/22",30414,"Eric Lynn","DEM",156965,500,"rv",NA,"rv",NA,"6/22/22 15:28",NA,"https://floridapolitics.com/archives/533842-internal-poll-shows-democrat-eric-lynn-with-path-to-victory-over-anna-paulina-luna/",NA,TRUE,"DEM",9090,2022,"U.S. House",13,"District 13","11/8/22","general",FALSE,FALSE,"REP","Hayslett",30440,"Kevin Hayslett",39,"13","12","1213"
79237,1307,"Expedition Strategies",NA,NA,"Expedition Strategies",409,"Expedition Strategies",NA,NA,"Minnesota","6/6/22","6/9/22",30459,"Jeff Ettinger","DEM",157112,400,"lv",NA,"lv",NA,"6/25/22 9:35",NA,"https://www.scribd.com/document/579258412/MN-01-Poll-Results-Memo-Ettinger-Campaign",NA,TRUE,"DEM",9481,2022,"U.S. House",1,"District 1","8/9/22","general",FALSE,FALSE,"DEM","Ettinger",30459,"Jeff Ettinger",47,"01","27","2701"
79237,1307,"Expedition Strategies",NA,NA,"Expedition Strategies",409,"Expedition Strategies",NA,NA,"Minnesota","6/6/22","6/9/22",30459,"Jeff Ettinger","DEM",157112,400,"lv",NA,"lv",NA,"6/25/22 9:35",NA,"https://www.scribd.com/document/579258412/MN-01-Poll-Results-Memo-Ettinger-Campaign",NA,TRUE,"DEM",9481,2022,"U.S. House",1,"District 1","8/9/22","general",FALSE,FALSE,"REP","Finstad",30460,"Brad Finstad",48,"01","27","2701"
79689,1554,"RMG Research",1054,"United States Term Limits","RMG Research",555,"RMG Research","B-",NA,"Oregon","6/4/22","6/9/22",NA,NA,NA,159434,500,"lv",NA,"lv",NA,"8/11/22 9:32",NA,"https://www.termlimits.com/library/USTL%20OR06%20Toplines.pdf",NA,FALSE,NA,9447,2022,"U.S. House",6,"District 6","11/8/22","general",FALSE,FALSE,"DEM","Salinas",30176,"Andrea Salinas",46,"06","41","4106"
79689,1554,"RMG Research",1054,"United States Term Limits","RMG Research",555,"RMG Research","B-",NA,"Oregon","6/4/22","6/9/22",NA,NA,NA,159434,500,"lv",NA,"lv",NA,"8/11/22 9:32",NA,"https://www.termlimits.com/library/USTL%20OR06%20Toplines.pdf",NA,FALSE,NA,9447,2022,"U.S. House",6,"District 6","11/8/22","general",FALSE,FALSE,"REP","Erickson",30177,"Mike Erickson",43,"06","41","4106"
79682,1554,"RMG Research",1054,"United States Term Limits","RMG Research",555,"RMG Research","B-",NA,"North Carolina","6/4/22","6/6/22",NA,NA,NA,159427,500,"lv",NA,"lv",NA,"8/11/22 9:32",NA,"https://www.termlimits.com/library/USTL%20NC06%20Toplines.pdf",NA,FALSE,NA,9286,2022,"U.S. House",6,"District 6","11/8/22","general",FALSE,FALSE,"DEM","Manning",29132,"Kathy Manning",48,"06","37","3706"
79682,1554,"RMG Research",1054,"United States Term Limits","RMG Research",555,"RMG Research","B-",NA,"North Carolina","6/4/22","6/6/22",NA,NA,NA,159427,500,"lv",NA,"lv",NA,"8/11/22 9:32",NA,"https://www.termlimits.com/library/USTL%20NC06%20Toplines.pdf",NA,FALSE,NA,9286,2022,"U.S. House",6,"District 6","11/8/22","general",FALSE,FALSE,"REP","Castelli",29823,"Christian Castelli",39,"06","37","3706"
